"Event Date/Time","Agent Name","Hostname","Agent Type","IP Address","Event Type","Description","Severity","Event Priority","Disposition","Agent Version","OS Version","Event Count","Event Duration","Post Date/Time","Rule Name","User Name","Domain Name","Policy Overridden","Operation","Resource","Process","Process Publisher","Process Signature"
"13-May-2021 00:05:58 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MPCMDRUN.EXE on C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-fc4c64b7.exe","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:15 EDT",":i.IE","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-fc4c64b7.exe","C:\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE","","Microsoft Signed "
"13-May-2021 00:05:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIPRVSE.EXE on \Device\Harddisk0\DR0","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:15 EDT","i.OD","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","\Device\Harddisk0\DR0","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"13-May-2021 00:05:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Limited Access Denied for (MSMPENG.EXE) on (C:\WINDOWS\SYSTEM32\LSASS.EXE).","Warning","45","Denied","6.5.0.470","Windows","2","     00:00:00","13-May-2021 00:06:15 EDT","Application data deny process access to lsass:i.AN;lsass","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\LSASS.EXE","C:\PROGRAM FILES\WINDOWS DEFENDER\MSMPENG.EXE","","Microsoft Signed "
"13-May-2021 00:05:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Limited Access Denied for (MSMPENG.EXE) on (C:\WINDOWS\SYSTEM32\LSASS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:15 EDT","Application data deny process access to lsass:i.AN;lsass","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\LSASS.EXE","C:\PROGRAM FILES\WINDOWS DEFENDER\MSMPENG.EXE","","Microsoft Signed "
"13-May-2021 00:05:52 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Agent Status","Starting Symantec Data Center Security Server Service 6.5.0.470","Information","19","Success","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","","","","","Startup","","MainThread","",""
"13-May-2021 00:05:52 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Detection Status","FWC_0033: File Collector configuration finalized: 0 watched files 2 watched log files. Total number of files is: 2. The File Collector files limit is: 25(k).","Information","0","","6.5.0.470","Windows","1","","13-May-2021 00:06:15 EDT","FWC_0033","","","","","","Filewatch Collector","",""
"13-May-2021 00:05:51 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MSMPENG.EXE on C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","Warning","45","Denied","6.5.0.470","Windows","3","     00:00:00","13-May-2021 00:06:14 EDT",":i.IE","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","C:\PROGRAM FILES\WINDOWS DEFENDER\MSMPENG.EXE","","Microsoft Signed "
"13-May-2021 00:05:51 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MSMPENG.EXE on C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT",":i.IE","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates\mpengine.dll","C:\PROGRAM FILES\WINDOWS DEFENDER\MSMPENG.EXE","","Microsoft Signed "
"13-May-2021 00:05:51 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Limited Access Denied for (MSMPENG.EXE) on (C:\WINDOWS\SYSTEM32\LSASS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","Application data deny process access to lsass:i.AN;lsass","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\LSASS.EXE","C:\PROGRAM FILES\WINDOWS DEFENDER\MSMPENG.EXE","","Microsoft Signed "
"13-May-2021 00:05:51 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Detection Status","FWC_0028: Real-Time File Integrity Monitoring successfully initialized.","Information","0","","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","FWC_0028","","","","","","Filewatch Collector","",""
"13-May-2021 00:05:51 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Detection Status","IA_0023: Symantec IDS Service has started","Information","0","","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","IA_0023","","","","","","Main Module","",""
"13-May-2021 00:05:50 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Assignment","Process Assignment for CMD.EXE to deny_ps","Warning","45","","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","","NT AUTHORITY\SYSTEM","","","Execute","","C:\WINDOWS\SYSTEM32\CMD.EXE","","Unsigned"
"13-May-2021 00:05:50 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Assignment","Process Assignment for CMD.EXE to deny_ps","Warning","45","","6.5.0.470","Windows","1","     00:00:00","13-May-2021 00:06:14 EDT","Programs that services should not execute:i.RA","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","create","C:\Windows\system32\cmd.exe /c  "C:\Program Files\VMware\VMware Tools\poweron-vm-default.bat" ","C:\WINDOWS\SYSTEM32\CMD.EXE","","Microsoft OS Component"
"13-May-2021 00:05:49 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:49 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Agent Status","Starting Symantec IPS Utility Service","Information","19","Success","6.5.0.470","Windows","1","","13-May-2021 00:06:54 EDT","","","","","","","Startup","",""
"13-May-2021 00:05:49 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SYSTEM\CurrentControlSet\Services\MpsSvc\Parameters\AppCs","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","i.OV","NT AUTHORITY\LOCAL SERVICE","","Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\SYSTEM\CurrentControlSet\Services\MpsSvc\Parameters\AppCs","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:49 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Services\W32Time\Config","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","i.OV","NT AUTHORITY\LOCAL SERVICE","","Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\System\CurrentControlSet\Services\W32Time\Config","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:49 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for VMTOOLSD.EXE on C:\hiberfil.sys","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","13-May-2021 00:06:14 EDT",":i.IE","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\hiberfil.sys","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"13-May-2021 00:05:49 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for VMTOOLSD.EXE on C:\hiberfil.sys","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT",":i.IE","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreateFile","C:\hiberfil.sys","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"13-May-2021 00:05:49 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SPOOLSV.EXE on \Registry\MACHINE\System\CurrentControlSet\Control\SafeBoot\Option","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","","NT AUTHORITY\SYSTEM","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\Registry\MACHINE\System\CurrentControlSet\Control\SafeBoot\Option","C:\WINDOWS\SYSTEM32\SPOOLSV.EXE","","Microsoft OS Component"
"13-May-2021 00:05:48 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\IdleService","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","","NT AUTHORITY\SYSTEM","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\REGISTRY\MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\IdleService","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:47 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Terminal Server\RCM","Warning","45","Denied","6.5.0.470","Windows","3","     00:00:00","13-May-2021 00:06:14 EDT","","NT AUTHORITY\NETWORK SERVICE","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Terminal Server\RCM","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:47 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Control\Terminal Server\RCM","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","","NT AUTHORITY\NETWORK SERVICE","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\System\CurrentControlSet\Control\Terminal Server\RCM","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:47 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \Registry\MACHINE\System\CurrentControlSet\Control\SafeBoot\Option","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","","NT AUTHORITY\NETWORK SERVICE","","Default Policy Rule Processed, Windows Service Process/Sub-Process","NtOpenKey","\Registry\MACHINE\System\CurrentControlSet\Control\SafeBoot\Option","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:47 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\SYSTEM\ControlSet001\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"13-May-2021 00:05:47 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for SVCHOST.EXE on \REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","Warning","45","Denied","6.5.0.470","Windows","1","","13-May-2021 00:06:14 EDT","i.OV","NT AUTHORITY\SYSTEM","","Windows Service Process/Sub-Process","NtCreatekey","\REGISTRY\MACHINE\System\CurrentControlSet\Services\NcbService\NCB\KAHints","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","","Microsoft OS Component"
"12-May-2021 02:53:33 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","OS Call","OS System call (link)","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:53:35 EDT","","NT AUTHORITY\SYSTEM","","","link","","C:\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE","","Microsoft OS Component"
"12-May-2021 02:53:15 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (WMIPRVSE.EXE) on (C:\WINDOWS\SYSTEM32\SVCHOST.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:53:16 EDT","","NT AUTHORITY\SYSTEM","","","OpenProcess","C:\WINDOWS\SYSTEM32\SVCHOST.EXE","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"12-May-2021 02:49:20 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MPCMDRUN.EXE on C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-8612598.exe","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:49:20 EDT",":i.IE","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-8612598.exe","C:\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE","","Microsoft Signed "
"12-May-2021 02:49:15 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIPRVSE.EXE on \Device\Harddisk0\DR0","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:49:16 EDT","i.OD","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","\Device\Harddisk0\DR0","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
"12-May-2021 02:40:03 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (VMTOOLSD.EXE) on (C:\WINDOWS\SYSTEM32\CSRSS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","12-May-2021 02:41:06 EDT","","DCS_TARGET_38\Administrator","","","OpenProcess","C:\WINDOWS\SYSTEM32\CSRSS.EXE","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"12-May-2021 02:40:03 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (VMTOOLSD.EXE) on (C:\WINDOWS\SYSTEM32\CSRSS.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:40:05 EDT","","DCS_TARGET_38\Administrator","","","OpenProcess","C:\WINDOWS\SYSTEM32\CSRSS.EXE","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"12-May-2021 02:40:03 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Registry Access","Registry Write Denied for VMTOOLSD.EXE on \REGISTRY\USER\S-1-5-21-1438531646-277806412-4221594566-500\Control Panel\Desktop","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:40:05 EDT","i.OA","DCS_TARGET_38\Administrator","","","NtOpenKey","\REGISTRY\USER\S-1-5-21-1438531646-277806412-4221594566-500\Control Panel\Desktop","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"12-May-2021 02:39:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for VMTOOLSD.EXE on C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini","Warning","45","Denied","6.5.0.470","Windows","9","     00:00:04","12-May-2021 02:40:05 EDT","i.OC","DCS_TARGET_38\Administrator","","","NtCreateFile","C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"12-May-2021 02:39:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for VMTOOLSD.EXE on C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:39:59 EDT","i.OC","DCS_TARGET_38\Administrator","","","NtCreateFile","C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"12-May-2021 02:39:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (VMTOOLSD.EXE) on (C:\WINDOWS\EXPLORER.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","     00:00:00","12-May-2021 02:39:59 EDT","","DCS_TARGET_38\Administrator","","","OpenProcess","C:\WINDOWS\EXPLORER.EXE","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"12-May-2021 02:39:57 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Process Access","Process Modification Denied for (VMTOOLSD.EXE) on (C:\WINDOWS\EXPLORER.EXE).","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:39:59 EDT","","DCS_TARGET_38\Administrator","","","OpenProcess","C:\WINDOWS\EXPLORER.EXE","C:\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE","VMware, Inc.","Signed and Trusted "
"12-May-2021 02:34:37 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for EXPLORER.EXE on C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\desktop.ini","Warning","45","Denied","6.5.0.470","Windows","19","     00:00:16","12-May-2021 02:35:39 EDT","i.OC","DCS_TARGET_38\Administrator","","","NtCreateFile","C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\desktop.ini","C:\WINDOWS\EXPLORER.EXE","","Microsoft OS Component"
"12-May-2021 02:34:36 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for EXPLORER.EXE on C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\desktop.ini","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:34:38 EDT","i.OC","DCS_TARGET_38\Administrator","","","NtCreateFile","C:\Windows\system32\config\systemprofile\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\desktop.ini","C:\WINDOWS\EXPLORER.EXE","","Microsoft OS Component"
"12-May-2021 02:29:37 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for EXPLORER.EXE on C:\Windows\system32\config\systemprofile\Desktop\desktop.ini","Warning","45","Denied","6.5.0.470","Windows","19","     00:00:09","12-May-2021 02:30:10 EDT","i.OC","DCS_TARGET_38\Administrator","","","NtCreateFile","C:\Windows\system32\config\systemprofile\Desktop\desktop.ini","C:\WINDOWS\EXPLORER.EXE","","Microsoft OS Component"
"12-May-2021 02:29:36 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for EXPLORER.EXE on C:\Windows\system32\config\systemprofile\Desktop\desktop.ini","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:29:37 EDT","i.OC","DCS_TARGET_38\Administrator","","","NtCreateFile","C:\Windows\system32\config\systemprofile\Desktop\desktop.ini","C:\WINDOWS\EXPLORER.EXE","","Microsoft OS Component"
"12-May-2021 02:29:20 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","Agent Status","Policy Retranslation Triggered. Reason : Change in LocalIPAddresses (Deleted : fe80:0:0:0:0:ffff:ffff:fffe, fe80:0:0:0:0:5efe:c0a8:4226 ) ","Information","10","Success","6.5.0.470","Windows","1","","12-May-2021 02:30:10 EDT","","","","","Policy Retranslation","","checkRetrans","",""
"12-May-2021 02:29:19 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for MPCMDRUN.EXE on C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-87146323.exe","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:29:21 EDT",":i.IE","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Temp\mpam-87146323.exe","C:\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE","","Microsoft Signed "
"12-May-2021 02:29:15 EDT","dcs_target_38","dcs_target_38","CSP Native Agent","192.168.66.38","File Access","File Write Denied for WMIPRVSE.EXE on \Device\Harddisk0\DR0","Warning","45","Denied","6.5.0.470","Windows","1","","12-May-2021 02:29:17 EDT","i.OD","NT AUTHORITY\NETWORK SERVICE","","Windows Service Process/Sub-Process","NtCreateFile","\Device\Harddisk0\DR0","C:\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE","","Microsoft OS Component"
